Time,Throttle,Brake,Steering,Speed
2.306,0.000,0.000,0.000,0.030
2.314,0.000,0.000,0.000,0.030
2.321,0.000,0.000,0.000,0.214
2.330,0.000,0.000,0.000,0.214
2.337,0.000,0.000,0.000,0.214
2.344,0.000,0.000,0.000,0.098
2.352,0.000,0.000,0.000,0.098
2.360,0.000,0.000,0.000,0.098
2.367,0.000,0.000,0.000,0.274
2.375,0.000,0.000,0.000,0.274
2.381,0.000,0.000,0.000,0.027
2.389,0.000,0.000,0.000,0.027
2.397,0.000,0.000,0.000,0.027
2.405,0.000,0.000,0.000,0.236
2.412,0.000,0.000,0.000,0.236
2.419,0.000,0.000,0.000,0.236
2.425,0.000,0.000,0.000,0.108
2.433,0.000,0.000,0.000,0.108
2.439,0.000,0.000,0.000,0.108
2.447,0.000,0.000,0.000,0.284
2.454,0.000,0.000,0.000,0.284
2.462,0.000,0.000,0.000,0.028
2.469,0.000,0.000,0.000,0.028
2.476,0.000,0.000,0.000,0.028
2.483,0.000,0.000,0.000,0.237
2.490,0.000,0.000,0.000,0.237
2.497,0.000,0.000,0.000,0.237
2.504,0.000,0.000,0.000,0.018
2.511,0.000,0.000,0.000,0.018
2.518,0.000,0.000,0.000,0.018
2.524,0.000,0.000,0.000,0.352
2.532,0.000,0.000,0.000,0.352
2.538,0.000,0.000,0.000,0.352
2.545,0.000,0.000,0.000,0.042
2.553,0.000,0.000,0.000,0.042
2.559,0.000,0.000,0.000,0.042
2.566,0.000,0.000,0.000,0.300
2.573,0.000,0.000,0.000,0.300
2.580,0.000,0.000,0.000,0.300
2.586,0.000,0.000,0.000,0.045
2.594,0.000,0.000,0.000,0.045
2.600,0.000,0.000,0.000,0.339
2.608,0.000,0.000,0.000,0.339
2.614,0.000,0.000,0.000,0.339
2.621,0.000,0.000,0.000,0.037
2.629,0.000,0.000,0.000,0.037
2.636,0.000,0.000,0.000,0.037
2.643,0.000,0.000,0.000,0.218
2.650,0.000,0.000,0.000,0.218
2.658,0.000,0.000,0.000,0.218
2.665,0.000,0.000,0.000,0.100
2.673,0.000,0.000,0.000,0.100
2.680,0.000,0.000,0.000,0.100
2.686,0.000,0.000,0.000,0.276
2.695,0.000,0.000,0.000,0.276
2.701,0.000,0.000,0.000,0.086
2.708,0.000,0.000,0.000,0.086
2.715,0.000,0.000,0.000,0.086
2.721,0.000,0.000,0.000,0.251
2.729,0.000,0.000,0.000,0.251
2.736,0.000,0.000,0.000,0.251
2.743,0.000,0.000,0.000,0.115
2.750,0.000,0.000,0.000,0.115
2.757,0.000,0.000,0.000,0.115
2.764,0.000,0.000,0.000,0.269
2.772,0.000,0.000,0.000,0.269
2.779,0.000,0.000,0.000,0.269
2.786,0.000,0.000,0.000,0.032
2.794,0.000,0.000,0.000,0.032
2.801,0.000,0.000,0.000,0.000
2.809,0.000,0.000,0.000,0.000
2.817,0.000,0.000,0.000,0.000
2.823,0.000,0.000,0.000,0.229
2.831,0.000,0.000,0.000,0.229
2.839,0.000,0.000,0.000,0.229
2.846,0.000,0.000,0.000,0.104
2.853,0.000,0.000,0.000,0.104
2.860,0.000,0.000,0.000,0.526
2.868,0.000,0.000,0.000,0.526
2.875,0.000,0.000,0.000,0.526
2.882,0.000,0.000,0.000,0.088
2.890,0.000,0.000,0.000,0.088
2.897,0.000,0.000,0.000,0.088
2.905,0.000,0.000,0.000,0.000
2.913,0.000,0.000,0.000,0.000
2.920,0.000,0.000,0.000,0.000
2.927,0.000,0.000,0.000,0.229
2.934,0.000,0.000,0.000,0.229
2.942,0.000,0.000,0.000,0.012
2.949,0.000,0.000,0.000,0.012
2.956,0.000,0.000,0.000,0.012
2.963,0.000,0.000,0.000,0.002
2.971,0.000,0.000,0.000,0.002
2.978,0.000,0.000,0.000,0.002
2.985,0.000,0.000,0.000,0.207
2.993,0.000,0.000,0.000,0.207
2.999,0.000,0.000,0.000,0.207
3.006,0.000,0.000,0.000,0.049
3.014,0.000,0.000,0.000,0.049
3.022,0.000,0.000,0.000,0.000
3.029,0.000,0.000,0.000,0.000
3.037,0.000,0.000,0.000,0.000
3.044,0.000,0.000,0.000,0.229
3.051,0.000,0.000,0.000,0.229
3.058,0.000,0.000,0.000,0.229
3.064,0.000,0.000,0.000,0.104
3.072,0.000,0.000,0.000,0.104
3.079,0.000,0.000,0.000,0.104
3.086,0.000,0.000,0.000,0.280
3.094,0.000,0.000,0.000,0.280
3.101,0.000,0.000,0.000,0.027
3.108,0.000,0.000,0.000,0.027
3.114,0.000,0.000,0.000,0.027
3.121,0.000,0.000,0.000,0.237
3.128,0.000,0.000,0.000,0.237
3.135,0.000,0.000,0.000,0.237
3.143,0.000,0.000,0.000,0.109
3.150,0.000,0.000,0.000,0.109
3.156,0.000,0.000,0.000,0.109
3.163,0.000,0.000,0.000,0.284
3.170,0.000,0.000,0.000,0.284
3.176,0.000,0.000,0.000,0.284
3.183,0.000,0.000,0.000,0.028
3.190,0.000,0.000,0.000,0.028
3.196,0.000,0.000,0.000,0.028
3.203,0.000,0.000,0.000,0.237
3.210,0.000,0.000,0.000,0.237
3.216,0.000,0.000,0.000,0.237
3.223,0.000,0.000,0.000,0.018
3.230,0.000,0.000,0.000,0.018
3.237,0.000,0.000,0.000,0.018
3.244,0.000,0.000,0.000,0.352
3.251,0.000,0.000,0.000,0.352
3.258,0.000,0.000,0.000,0.352
3.265,0.000,0.000,0.000,0.042
3.272,0.000,0.000,0.000,0.042
3.278,0.000,0.000,0.000,0.042
3.285,0.000,0.000,0.000,0.300
3.292,0.000,0.000,0.000,0.300
3.299,0.000,0.000,0.000,0.300
3.305,0.000,0.000,0.000,0.045
3.313,0.000,0.000,0.000,0.045
3.319,0.000,0.000,0.000,0.045
3.326,0.000,0.000,0.000,0.339
3.333,0.000,0.000,0.000,0.339
3.340,0.000,0.000,0.000,0.108
3.347,0.000,0.000,0.000,0.108
3.354,0.000,0.000,0.000,0.108
3.360,0.000,0.000,0.000,0.217
3.368,0.000,0.000,0.000,0.217
3.374,0.000,0.000,0.000,0.217
3.381,0.000,0.000,0.000,0.100
3.388,0.000,0.000,0.000,0.100
3.395,0.000,0.000,0.000,0.100
3.403,0.000,0.000,0.000,0.275
3.410,0.000,0.000,0.000,0.275
3.417,0.000,0.000,0.000,0.275
3.424,0.000,0.000,0.000,0.027
3.431,0.000,0.000,0.000,0.027
3.437,0.000,0.000,0.000,0.027
3.445,0.000,0.000,0.000,0.236
3.452,0.000,0.000,0.000,0.236
3.459,0.000,0.000,0.000,0.236
3.466,0.000,0.000,0.000,0.108
3.473,0.000,0.000,0.000,0.108
3.479,0.000,0.000,0.000,0.108
3.486,0.000,0.000,0.000,0.530
3.493,0.000,0.000,0.000,0.530
3.500,0.000,0.000,0.000,0.530
3.507,0.000,0.000,0.000,0.088
3.514,0.000,0.000,0.000,0.088
3.521,0.000,0.000,0.000,0.000
3.528,0.000,0.000,0.000,0.000
3.535,0.000,0.000,0.000,0.000
3.542,0.000,0.000,0.000,0.001
3.549,0.000,0.000,0.000,0.001
3.555,0.000,0.000,0.000,0.001
3.562,0.000,0.000,0.000,0.228
3.569,0.000,0.000,0.000,0.228
3.576,0.000,0.000,0.000,0.228
3.583,0.000,0.000,0.000,0.078
3.590,0.000,0.000,0.000,0.078
3.597,0.000,0.000,0.000,0.078
3.603,0.000,0.000,0.000,0.000
3.610,0.000,0.000,0.000,0.000
3.617,0.000,0.000,0.000,0.000
3.624,0.000,0.000,0.000,0.224
3.631,0.000,0.000,0.000,0.224
3.638,0.000,0.000,0.000,0.224
3.645,0.000,0.000,0.000,0.017
3.653,0.000,0.000,0.000,0.017
3.660,0.000,0.000,0.000,0.017
3.666,0.000,0.000,0.000,0.350
3.674,0.000,0.000,0.000,0.350
3.680,0.000,0.000,0.000,0.041
3.688,0.000,0.000,0.000,0.041
3.694,0.000,0.000,0.000,0.041
3.701,0.000,0.000,0.000,0.220
3.708,0.000,0.000,0.000,0.220
3.715,0.000,0.000,0.000,0.220
3.722,0.000,0.000,0.000,0.101
3.729,0.000,0.000,0.000,0.101
3.735,0.000,0.000,0.000,0.101
3.742,0.000,0.000,0.000,0.277
3.750,0.000,0.000,0.000,0.277
3.757,0.000,0.000,0.000,0.277
3.763,0.000,0.000,0.000,0.027
3.770,0.000,0.000,0.000,0.027
3.777,0.000,0.000,0.000,0.027
3.784,0.000,0.000,0.000,0.236
3.791,0.000,0.000,0.000,0.236
3.798,0.000,0.000,0.000,0.236
3.805,0.000,0.000,0.000,0.108
3.812,0.000,0.000,0.000,0.108
3.818,0.000,0.000,0.000,0.108
3.825,0.000,0.000,0.000,0.284
3.832,0.000,0.000,0.000,0.284
3.839,0.000,0.000,0.000,0.284
3.846,0.000,0.000,0.000,0.028
3.853,0.000,0.000,0.000,0.028
3.860,0.000,0.000,0.000,0.028
3.867,0.000,0.000,0.000,0.237
3.874,0.000,0.000,0.000,0.237
3.881,0.000,0.000,0.000,0.109
3.888,0.000,0.000,0.000,0.109
3.895,0.000,0.000,0.000,0.109
3.902,0.000,0.000,0.000,0.285
3.909,0.000,0.000,0.000,0.285
3.916,0.000,0.000,0.000,0.285
3.923,0.000,0.000,0.000,0.028
3.930,0.000,0.000,0.000,0.028
3.936,0.000,0.000,0.000,0.028
3.943,0.000,0.000,0.000,0.317
3.951,0.000,0.000,0.000,0.317
3.957,0.000,0.000,0.000,0.317
3.964,0.000,0.000,0.000,0.038
3.972,0.000,0.000,0.000,0.038
3.978,0.000,0.000,0.000,0.038
3.985,0.000,0.000,0.000,0.332
3.992,0.000,0.000,0.000,0.332
3.999,0.000,0.000,0.000,0.332
4.006,0.000,0.000,0.000,0.034
4.013,0.000,0.000,0.000,0.034
4.020,0.000,0.000,0.000,0.216
4.027,0.000,0.000,0.000,0.216
4.034,0.000,0.000,0.000,0.216
4.041,0.000,0.000,0.000,0.099
4.048,0.000,0.000,0.000,0.099
4.055,0.000,0.000,0.000,0.099
4.062,0.000,0.000,0.000,0.275
4.069,0.000,0.000,0.000,0.275
4.076,0.000,0.000,0.000,0.275
4.083,0.000,0.000,0.000,0.027
4.090,0.000,0.000,0.000,0.027
4.097,0.000,0.000,0.000,0.027
4.103,0.000,0.000,0.000,0.236
4.111,0.000,0.000,0.000,0.236
4.118,0.000,0.000,0.000,0.236
4.125,0.000,0.000,0.000,0.108
4.132,0.000,0.000,0.000,0.108
4.138,0.000,0.000,0.000,0.108
4.145,0.000,0.000,0.000,0.284
4.153,0.000,0.000,0.000,0.284
4.160,0.000,0.000,0.000,0.284
4.167,0.000,0.000,0.000,0.028
4.174,0.000,0.000,0.000,0.028
4.181,0.000,0.000,0.000,0.237
4.188,0.000,0.000,0.000,0.237
4.194,0.000,0.000,0.000,0.237
4.201,0.000,0.000,0.000,0.172
4.208,0.000,0.000,0.000,0.172
4.215,0.000,0.000,0.000,0.172
4.222,0.000,0.000,0.000,0.002
4.229,0.000,0.000,0.000,0.002
4.235,0.000,0.000,0.000,0.002
4.242,0.000,0.000,0.000,0.001
4.250,0.000,0.000,0.000,0.001
4.256,0.000,0.000,0.000,0.001
4.263,0.000,0.000,0.000,0.001
4.270,0.000,0.000,0.000,0.001
4.277,0.000,0.000,0.000,0.001
4.283,0.000,0.000,0.000,0.000
4.291,0.000,0.000,0.000,0.000
4.297,0.000,0.000,0.000,0.000
4.304,0.000,0.000,0.000,0.221
4.311,0.000,0.000,0.000,0.221
4.318,0.000,0.000,0.000,0.221
4.324,0.000,0.000,0.000,0.174
4.332,0.000,0.000,0.000,0.174
4.338,0.000,0.000,0.000,0.174
4.346,0.000,0.000,0.000,0.001
4.355,0.000,0.000,0.000,0.001
4.362,0.000,0.000,0.000,0.218
4.370,0.000,0.000,0.000,0.218
4.376,0.000,0.000,0.000,0.218
4.383,0.000,0.000,0.000,0.073
4.391,0.000,0.000,0.000,0.073
4.397,0.000,0.000,0.000,0.073
4.404,0.000,0.000,0.000,0.000
4.412,0.000,0.000,0.000,0.000
4.419,0.000,0.000,0.000,0.000
4.426,0.000,0.000,0.000,0.228
4.433,0.000,0.000,0.000,0.228
4.440,0.000,0.000,0.000,0.228
4.446,0.000,0.000,0.000,0.173
4.454,0.000,0.000,0.000,0.173
4.461,0.000,0.000,0.000,0.001
4.468,0.000,0.000,0.000,0.001
4.475,0.000,0.000,0.000,0.001
4.483,0.000,0.000,0.000,0.217
4.491,0.000,0.000,0.000,0.217
4.498,0.000,0.000,0.000,0.217
4.504,0.000,0.000,0.000,0.072
4.512,0.000,0.000,0.000,0.072
4.518,0.000,0.000,0.000,0.072
4.525,0.000,0.000,0.000,0.000
4.533,0.000,0.000,0.000,0.000
4.539,0.000,0.000,0.000,0.000
4.546,0.000,0.000,0.000,0.001
4.554,0.000,0.000,0.000,0.001
4.561,0.000,0.000,0.000,0.326
4.569,0.000,0.000,0.000,0.326
4.576,0.000,0.000,0.000,0.326
4.583,0.000,0.000,0.000,0.095
4.591,0.000,0.000,0.000,0.095
4.597,0.000,0.000,0.000,0.095
4.604,0.000,0.000,0.000,0.218
4.611,0.000,0.000,0.000,0.218
4.618,0.000,0.000,0.000,0.218
4.625,0.000,0.000,0.000,0.219
4.632,0.000,0.000,0.000,0.219
4.639,0.000,0.000,0.000,0.219
4.645,0.000,0.000,0.000,0.000
4.653,0.000,0.000,0.000,0.000
4.660,0.000,0.000,0.000,0.206
4.669,0.000,0.000,0.000,0.206
4.676,0.000,0.000,0.000,0.206
4.682,0.000,0.000,0.000,0.176
4.690,0.000,0.000,0.000,0.176
4.696,0.000,0.000,0.000,0.176
4.703,0.000,0.000,0.000,0.023
4.710,0.000,0.000,0.000,0.023
4.717,0.000,0.000,0.000,0.023
4.724,0.000,0.000,0.000,0.000
4.731,0.000,0.000,0.000,0.000
4.738,0.000,0.000,0.000,0.000
4.744,0.000,0.000,0.000,0.229
4.752,0.000,0.000,0.000,0.229
4.759,0.000,0.000,0.000,0.229
4.766,0.000,0.000,0.000,0.104
4.773,0.000,0.000,0.000,0.104
4.780,0.000,0.000,0.000,0.104
4.786,0.000,0.000,0.000,0.280
4.794,0.000,0.000,0.000,0.280
4.800,0.000,0.000,0.000,0.027
4.808,0.000,0.000,0.000,0.027
4.814,0.000,0.000,0.000,0.027
4.821,0.000,0.000,0.000,0.237
4.828,0.000,0.000,0.000,0.237
4.835,0.000,0.000,0.000,0.237
4.842,0.000,0.000,0.000,0.109
4.849,0.000,0.000,0.000,0.109
4.857,0.000,0.000,0.000,0.109
4.863,0.000,0.000,0.000,0.284
4.872,0.000,0.000,0.000,0.284
4.879,0.000,0.000,0.000,0.284
4.886,0.000,0.000,0.000,0.028
4.894,0.000,0.000,0.000,0.028
4.901,0.000,0.000,0.000,0.237
4.908,0.000,0.000,0.000,0.237
4.915,0.000,0.000,0.000,0.237
4.922,0.000,0.000,0.000,0.109
4.929,0.000,0.000,0.000,0.109
4.936,0.000,0.000,0.000,0.109
4.943,0.000,0.000,0.000,0.285
4.950,0.000,0.000,0.000,0.285
4.957,0.000,0.000,0.000,0.285
4.964,0.000,0.000,0.000,0.028
4.972,0.000,0.000,0.000,0.028
4.979,0.000,0.000,0.000,0.028
4.985,0.000,0.000,0.000,0.237
4.993,0.000,0.000,0.000,0.237
5.000,0.000,0.000,0.000,0.237
5.006,0.000,0.000,0.000,0.018
5.015,0.000,0.000,0.000,0.018
5.023,0.000,0.000,0.000,0.352
5.030,0.000,0.000,0.000,0.352
5.037,0.000,0.000,0.000,0.352
5.044,0.000,0.000,0.000,0.042
5.051,0.000,0.000,0.000,0.042
5.058,0.000,0.000,0.000,0.042
5.065,0.000,0.000,0.000,0.221
5.072,0.000,0.000,0.000,0.221
5.079,0.000,0.000,0.000,0.221
5.085,0.000,0.000,0.000,0.101
5.093,0.000,0.000,0.000,0.101
5.099,0.000,0.000,0.000,0.101
5.106,0.000,0.000,0.000,0.277
5.113,0.000,0.000,0.000,0.277
5.120,0.000,0.000,0.000,0.027
5.128,0.000,0.000,0.000,0.027
5.135,0.000,0.000,0.000,0.027
5.141,0.000,0.000,0.000,0.236
5.149,0.000,0.000,0.000,0.236
5.156,0.000,0.000,0.000,0.236
5.163,0.000,0.000,0.000,0.172
5.170,0.000,0.000,0.000,0.172
5.177,0.000,0.000,0.000,0.172
5.184,0.000,0.000,0.000,0.002
5.191,0.000,0.000,0.000,0.002
5.198,0.000,0.000,0.000,0.002
5.205,0.000,0.000,0.000,0.214
5.212,0.000,0.000,0.000,0.214
5.219,0.000,0.000,0.000,0.214
5.226,0.000,0.000,0.000,0.070
5.233,0.000,0.000,0.000,0.070
5.240,0.000,0.000,0.000,0.070
5.247,0.000,0.000,0.000,0.000
5.254,0.000,0.000,0.000,0.000
5.262,0.000,0.000,0.000,0.228
5.269,0.000,0.000,0.000,0.228
5.276,0.000,0.000,0.000,0.228
5.282,0.000,0.000,0.000,0.103
5.290,0.000,0.000,0.000,0.103
5.297,0.000,0.000,0.000,0.103
5.303,0.000,0.000,0.000,0.279
5.311,0.000,0.000,0.000,0.279
5.318,0.000,0.000,0.000,0.279
5.324,0.000,0.000,0.000,0.087
5.332,0.000,0.000,0.000,0.087
5.338,0.000,0.000,0.000,0.087
5.345,0.000,0.000,0.000,0.326
5.353,0.000,0.000,0.000,0.326
5.360,0.000,0.000,0.000,0.326
5.367,0.000,0.000,0.000,0.058
5.374,0.000,0.000,0.000,0.058
5.380,0.000,0.000,0.000,0.335
5.388,0.000,0.000,0.000,0.335
5.394,0.000,0.000,0.000,0.335
5.401,0.000,0.000,0.000,0.032
5.409,0.000,0.000,0.000,0.032
5.416,0.000,0.000,0.000,0.032
5.424,0.000,0.000,0.000,0.216
5.432,0.000,0.000,0.000,0.216
5.439,0.000,0.000,0.000,0.216
5.447,0.000,0.000,0.000,0.099
5.455,0.000,0.000,0.000,0.099
5.463,0.000,0.000,0.000,0.275
5.471,0.000,0.000,0.000,0.275
5.478,0.000,0.000,0.000,0.275
5.485,0.000,0.000,0.000,0.027
5.493,0.000,0.000,0.000,0.027
5.500,0.000,0.000,0.000,0.317
5.508,0.000,0.000,0.000,0.317
5.515,0.000,0.000,0.000,0.317
5.523,0.000,0.000,0.000,0.040
5.531,0.000,0.000,0.000,0.040
5.538,0.000,0.000,0.000,0.040
5.544,0.000,0.000,0.000,0.333
5.553,0.000,0.000,0.000,0.333
5.560,0.000,0.000,0.000,0.034
5.568,0.000,0.000,0.000,0.034
5.575,0.000,0.000,0.000,0.034
5.583,0.000,0.000,0.000,0.217
5.591,0.000,0.000,0.000,0.217
5.598,0.000,0.000,0.000,0.217
