Time,Throttle,Brake,Steering,Speed
3.265,0.000,0.000,0.000,0.000
3.274,0.000,0.000,0.000,0.000
3.284,0.000,0.000,0.000,0.000
3.294,0.000,0.000,0.000,0.000
3.303,0.000,0.000,0.000,0.000
3.313,0.000,0.000,0.000,0.000
3.323,0.000,0.000,0.000,0.000
3.333,0.000,0.000,0.000,0.000
3.343,0.000,0.000,0.000,0.000
3.353,0.000,0.000,0.000,0.000
3.363,0.000,0.000,0.000,0.000
3.372,0.000,0.000,0.000,0.000
3.382,0.000,0.000,0.000,0.000
3.391,0.000,0.000,0.000,0.000
3.402,0.000,0.000,0.000,0.000
3.412,0.000,0.000,0.000,0.000
3.421,0.000,0.000,0.000,0.000
3.431,0.000,0.000,0.000,0.000
3.441,0.000,0.000,0.000,0.000
3.452,0.000,0.000,0.000,0.000
3.461,0.000,0.000,0.000,0.000
3.471,0.000,0.000,0.000,0.000
3.480,0.000,0.000,0.000,0.000
3.490,0.000,0.000,0.000,0.000
3.500,0.000,0.000,0.000,0.000
3.509,0.000,0.000,0.000,0.000
3.518,0.000,0.000,0.000,0.000
3.527,0.000,0.000,0.000,0.000
3.537,0.000,0.000,0.000,0.000
3.547,0.000,0.000,0.000,0.000
3.558,0.000,0.000,0.000,0.000
3.568,0.000,0.000,0.000,0.000
3.577,0.000,0.000,0.000,0.000
3.587,0.000,0.000,0.000,0.000
3.597,0.000,0.000,0.000,0.000
3.607,0.000,0.000,0.000,0.000
3.617,0.000,0.000,0.000,0.000
3.626,0.000,0.000,0.000,0.000
3.637,0.000,0.000,0.000,0.000
3.647,0.000,0.000,0.000,0.000
3.656,0.000,0.000,0.000,0.000
3.666,0.000,0.000,0.000,0.000
3.675,0.000,0.000,0.000,0.000
3.684,0.000,0.000,0.000,0.000
3.694,0.000,0.000,0.000,0.000
3.703,0.000,0.000,0.000,0.000
3.713,0.000,0.000,0.000,0.000
3.722,0.000,0.000,0.000,0.000
3.732,0.000,0.000,0.000,0.000
3.742,0.000,0.000,0.000,0.000
3.752,0.000,0.000,0.000,0.000
3.761,0.000,0.000,0.000,0.000
3.769,0.000,0.000,0.000,0.000
3.777,0.000,0.000,0.000,0.000
3.787,0.000,0.000,0.000,0.000
3.815,0.000,0.000,0.000,0.000
3.975,0.000,0.000,0.000,0.000
4.007,0.000,0.000,0.000,0.000
4.030,0.000,0.000,0.000,0.000
4.053,0.000,0.000,0.000,0.000
4.078,0.000,0.000,0.000,0.000
4.105,0.000,0.000,0.000,0.000
4.129,0.000,0.000,0.000,0.000
4.152,0.000,0.000,0.000,0.000
4.176,0.000,0.000,0.000,0.000
4.198,0.000,0.000,0.000,0.000
4.220,0.000,0.000,0.000,0.000
4.244,0.000,0.000,0.000,0.000
4.266,0.000,0.000,0.000,0.000
4.289,0.000,0.000,0.000,0.000
4.310,0.000,0.000,0.000,0.000
4.333,0.000,0.000,0.000,0.000
4.357,0.000,0.000,0.000,0.000
4.378,0.000,0.000,0.000,0.000
4.401,0.000,0.000,0.000,0.000
4.422,0.000,0.000,0.000,0.000
4.445,0.000,0.000,0.000,0.000
4.467,0.000,0.000,0.000,0.000
4.490,0.000,0.000,0.000,0.000
4.512,0.000,0.000,0.000,0.000
4.534,0.000,0.000,0.000,0.000
4.556,0.000,0.000,0.000,0.000
4.578,0.000,0.000,0.000,0.000
4.602,0.000,0.000,0.000,0.000
4.624,0.000,0.000,0.000,0.000
4.646,0.000,0.000,0.000,0.000
4.670,0.000,0.000,0.000,0.000
4.690,0.000,0.000,0.000,0.000
4.712,0.000,0.000,0.000,0.000
4.733,0.000,0.000,0.000,0.000
4.754,0.000,0.000,0.000,0.000
4.775,0.000,0.000,0.000,0.000
4.796,0.000,0.000,0.000,0.000
4.822,0.000,0.000,0.000,0.000
4.846,0.000,0.000,0.000,0.000
4.875,0.000,0.000,0.000,0.000
4.899,0.000,0.000,0.000,0.000
4.922,0.000,0.000,0.000,0.000
4.945,0.000,0.000,0.000,0.000
4.969,0.000,0.000,0.000,0.000
4.992,0.000,0.000,0.000,0.000
5.016,0.000,0.000,0.000,0.000
5.038,0.000,0.000,0.000,0.000
5.058,0.000,0.000,0.000,0.000
5.078,0.000,0.000,0.000,0.000
5.096,0.000,0.000,0.000,0.000
5.114,0.000,0.000,0.000,0.000
5.132,0.000,0.000,0.000,0.000
5.149,0.000,0.000,0.000,0.000
5.166,0.000,0.000,0.000,0.000
5.182,0.000,0.000,0.000,0.000
5.198,0.000,0.000,0.000,0.000
5.215,0.000,0.000,0.000,0.000
5.232,0.000,0.000,0.000,0.000
5.249,0.000,0.000,0.000,0.000
5.264,0.000,0.000,0.000,0.000
5.281,0.000,0.000,0.000,0.000
5.297,0.000,0.000,0.000,0.000
5.312,0.000,0.000,0.000,0.000
5.329,0.000,0.000,0.000,0.000
5.344,0.000,0.000,0.000,0.000
5.362,0.000,0.000,0.000,0.000
5.378,0.000,0.000,0.000,0.000
5.393,0.000,0.000,0.000,0.000
5.409,0.000,0.000,0.000,0.000
5.424,0.000,0.000,0.000,0.000
5.441,0.000,0.000,0.000,0.000
5.457,0.000,0.000,0.000,0.000
5.472,0.000,0.000,0.000,0.000
5.488,0.000,0.000,0.000,0.000
5.504,0.000,0.000,0.000,0.000
5.520,0.000,0.000,0.000,0.000
5.535,0.000,0.000,0.000,0.000
5.551,0.000,0.000,0.000,0.000
5.567,0.000,0.000,0.000,0.000
5.583,0.000,0.000,0.000,0.000
5.599,0.000,0.000,0.000,0.000
5.615,0.000,0.000,0.000,0.000
5.632,0.000,0.000,0.000,0.000
