Time,Throttle,Brake,Steering,Speed
0.000,0.000,0.000,0.000,0.000
0.020,0.000,0.000,0.000,0.706
0.220,0.000,0.000,0.000,0.276
0.553,0.000,0.000,0.000,0.269
0.628,0.000,0.000,0.000,0.269
0.657,0.000,0.000,0.000,0.032
0.683,0.000,0.000,0.000,0.000
0.710,0.000,0.000,0.000,0.229
0.745,0.000,0.000,0.000,0.280
0.788,0.000,0.000,0.000,0.317
0.810,0.000,0.000,0.000,0.039
0.826,0.000,0.000,0.000,0.333
0.841,0.000,0.000,0.000,0.034
0.854,0.000,0.000,0.000,0.034
0.867,0.000,0.000,0.000,0.217
0.881,0.000,0.000,0.000,0.099
0.896,0.000,0.000,0.000,0.099
0.909,0.000,0.000,0.000,0.275
0.921,0.000,0.000,0.000,0.086
0.935,0.000,0.000,0.000,0.086
0.948,0.000,0.000,0.000,0.251
0.962,0.000,0.000,0.000,0.115
0.976,0.000,0.000,0.000,0.115
0.990,0.000,0.000,0.000,0.269
1.004,0.000,0.000,0.000,0.032
1.018,0.000,0.000,0.000,0.032
1.031,0.000,0.000,0.000,0.195
1.045,0.000,0.000,0.000,0.057
1.059,0.000,0.000,0.000,0.057
1.075,0.000,0.000,0.000,0.001
1.080,0.000,0.000,0.000,0.001
1.085,0.000,0.000,0.000,0.001
1.090,0.000,0.000,0.000,0.001
1.094,0.000,0.000,0.000,0.001
1.099,0.000,0.000,0.000,0.001
1.102,0.000,0.000,0.000,0.000
1.108,0.000,0.000,0.000,0.000
1.113,0.000,0.000,0.000,0.000
1.117,0.000,0.000,0.000,0.000
1.121,0.000,0.000,0.000,0.227
1.126,0.000,0.000,0.000,0.227
1.131,0.000,0.000,0.000,0.227
1.134,0.000,0.000,0.000,0.227
1.139,0.000,0.000,0.000,0.227
1.145,0.000,0.000,0.000,0.103
1.149,0.000,0.000,0.000,0.103
1.154,0.000,0.000,0.000,0.103
1.161,0.000,0.000,0.000,0.278
1.166,0.000,0.000,0.000,0.278
1.170,0.000,0.000,0.000,0.278
1.174,0.000,0.000,0.000,0.278
1.178,0.000,0.000,0.000,0.278
1.182,0.000,0.000,0.000,0.027
1.187,0.000,0.000,0.000,0.027
1.192,0.000,0.000,0.000,0.027
1.196,0.000,0.000,0.000,0.027
1.200,0.000,0.000,0.000,0.027
1.206,0.000,0.000,0.000,0.236
1.211,0.000,0.000,0.000,0.236
1.215,0.000,0.000,0.000,0.236
1.219,0.000,0.000,0.000,0.236
1.223,0.000,0.000,0.000,0.018
1.227,0.000,0.000,0.000,0.018
1.232,0.000,0.000,0.000,0.018
1.238,0.000,0.000,0.000,0.018
1.244,0.000,0.000,0.000,0.352
1.249,0.000,0.000,0.000,0.352
1.255,0.000,0.000,0.000,0.352
1.259,0.000,0.000,0.000,0.352
1.264,0.000,0.000,0.000,0.042
1.268,0.000,0.000,0.000,0.042
1.273,0.000,0.000,0.000,0.042
1.277,0.000,0.000,0.000,0.042
1.281,0.000,0.000,0.000,0.221
1.286,0.000,0.000,0.000,0.221
1.290,0.000,0.000,0.000,0.221
1.294,0.000,0.000,0.000,0.221
1.298,0.000,0.000,0.000,0.221
1.302,0.000,0.000,0.000,0.101
1.307,0.000,0.000,0.000,0.101
1.311,0.000,0.000,0.000,0.101
1.315,0.000,0.000,0.000,0.101
1.321,0.000,0.000,0.000,0.277
1.326,0.000,0.000,0.000,0.277
1.330,0.000,0.000,0.000,0.277
1.334,0.000,0.000,0.000,0.277
1.338,0.000,0.000,0.000,0.277
1.343,0.000,0.000,0.000,0.027
1.348,0.000,0.000,0.000,0.027
1.351,0.000,0.000,0.000,0.027
1.356,0.000,0.000,0.000,0.027
1.360,0.000,0.000,0.000,0.027
1.364,0.000,0.000,0.000,0.317
1.368,0.000,0.000,0.000,0.317
1.373,0.000,0.000,0.000,0.317
1.376,0.000,0.000,0.000,0.317
1.381,0.000,0.000,0.000,0.039
1.386,0.000,0.000,0.000,0.039
1.390,0.000,0.000,0.000,0.039
1.394,0.000,0.000,0.000,0.039
1.398,0.000,0.000,0.000,0.039
1.402,0.000,0.000,0.000,0.333
1.406,0.000,0.000,0.000,0.333
1.410,0.000,0.000,0.000,0.333
1.416,0.000,0.000,0.000,0.333
1.421,0.000,0.000,0.000,0.034
1.426,0.000,0.000,0.000,0.034
1.429,0.000,0.000,0.000,0.034
1.434,0.000,0.000,0.000,0.034
1.437,0.000,0.000,0.000,0.034
1.442,0.000,0.000,0.000,0.217
1.446,0.000,0.000,0.000,0.217
1.450,0.000,0.000,0.000,0.217
1.454,0.000,0.000,0.000,0.217
1.458,0.000,0.000,0.000,0.217
1.462,0.000,0.000,0.000,0.174
1.467,0.000,0.000,0.000,0.174
1.472,0.000,0.000,0.000,0.174
1.475,0.000,0.000,0.000,0.174
1.479,0.000,0.000,0.000,0.174
1.483,0.000,0.000,0.000,0.001
1.488,0.000,0.000,0.000,0.001
1.492,0.000,0.000,0.000,0.001
1.496,0.000,0.000,0.000,0.001
1.502,0.000,0.000,0.000,0.000
1.507,0.000,0.000,0.000,0.000
1.512,0.000,0.000,0.000,0.000
1.516,0.000,0.000,0.000,0.000
1.520,0.000,0.000,0.000,0.228
1.526,0.000,0.000,0.000,0.228
1.531,0.000,0.000,0.000,0.228
1.536,0.000,0.000,0.000,0.228
1.539,0.000,0.000,0.000,0.228
1.543,0.000,0.000,0.000,0.173
1.548,0.000,0.000,0.000,0.173
1.552,0.000,0.000,0.000,0.173
1.556,0.000,0.000,0.000,0.173
1.560,0.000,0.000,0.000,0.001
1.564,0.000,0.000,0.000,0.001
1.569,0.000,0.000,0.000,0.001
1.573,0.000,0.000,0.000,0.001
1.577,0.000,0.000,0.000,0.001
1.581,0.000,0.000,0.000,0.000
1.586,0.000,0.000,0.000,0.000
1.590,0.000,0.000,0.000,0.000
1.594,0.000,0.000,0.000,0.000
1.598,0.000,0.000,0.000,0.000
1.603,0.000,0.000,0.000,0.226
1.608,0.000,0.000,0.000,0.226
1.612,0.000,0.000,0.000,0.226
1.616,0.000,0.000,0.000,0.226
1.620,0.000,0.000,0.000,0.103
1.624,0.000,0.000,0.000,0.103
1.628,0.000,0.000,0.000,0.103
1.632,0.000,0.000,0.000,0.103
1.637,0.000,0.000,0.000,0.103
1.640,0.000,0.000,0.000,0.278
1.645,0.000,0.000,0.000,0.278
1.648,0.000,0.000,0.000,0.278
1.652,0.000,0.000,0.000,0.278
1.656,0.000,0.000,0.000,0.278
1.660,0.000,0.000,0.000,0.278
1.663,0.000,0.000,0.000,0.027
1.668,0.000,0.000,0.000,0.027
1.672,0.000,0.000,0.000,0.027
1.675,0.000,0.000,0.000,0.027
1.679,0.000,0.000,0.000,0.027
1.683,0.000,0.000,0.000,0.236
1.687,0.000,0.000,0.000,0.236
1.691,0.000,0.000,0.000,0.236
1.695,0.000,0.000,0.000,0.236
1.698,0.000,0.000,0.000,0.236
1.702,0.000,0.000,0.000,0.172
1.706,0.000,0.000,0.000,0.172
1.710,0.000,0.000,0.000,0.172
1.714,0.000,0.000,0.000,0.172
1.717,0.000,0.000,0.000,0.172
1.721,0.000,0.000,0.000,0.002
1.725,0.000,0.000,0.000,0.002
1.729,0.000,0.000,0.000,0.002
1.732,0.000,0.000,0.000,0.002
1.736,0.000,0.000,0.000,0.002
1.740,0.000,0.000,0.000,0.002
1.744,0.000,0.000,0.000,0.193
1.748,0.000,0.000,0.000,0.193
1.752,0.000,0.000,0.000,0.193
1.756,0.000,0.000,0.000,0.193
1.759,0.000,0.000,0.000,0.193
1.763,0.000,0.000,0.000,0.174
1.767,0.000,0.000,0.000,0.174
1.771,0.000,0.000,0.000,0.174
1.775,0.000,0.000,0.000,0.174
1.779,0.000,0.000,0.000,0.174
1.782,0.000,0.000,0.000,0.013
1.787,0.000,0.000,0.000,0.013
1.791,0.000,0.000,0.000,0.013
1.794,0.000,0.000,0.000,0.013
1.798,0.000,0.000,0.000,0.013
1.802,0.000,0.000,0.000,0.001
1.806,0.000,0.000,0.000,0.001
1.810,0.000,0.000,0.000,0.001
1.814,0.000,0.000,0.000,0.001
1.817,0.000,0.000,0.000,0.001
1.821,0.000,0.000,0.000,0.204
1.825,0.000,0.000,0.000,0.204
1.829,0.000,0.000,0.000,0.204
1.833,0.000,0.000,0.000,0.204
1.836,0.000,0.000,0.000,0.204
1.840,0.000,0.000,0.000,0.052
1.845,0.000,0.000,0.000,0.052
1.848,0.000,0.000,0.000,0.052
1.852,0.000,0.000,0.000,0.052
1.856,0.000,0.000,0.000,0.052
1.860,0.000,0.000,0.000,0.052
1.864,0.000,0.000,0.000,0.000
1.868,0.000,0.000,0.000,0.000
1.872,0.000,0.000,0.000,0.000
1.875,0.000,0.000,0.000,0.000
1.879,0.000,0.000,0.000,0.000
1.883,0.000,0.000,0.000,0.001
1.887,0.000,0.000,0.000,0.001
1.891,0.000,0.000,0.000,0.001
1.895,0.000,0.000,0.000,0.001
1.898,0.000,0.000,0.000,0.001
1.902,0.000,0.000,0.000,0.001
1.907,0.000,0.000,0.000,0.001
1.910,0.000,0.000,0.000,0.001
1.914,0.000,0.000,0.000,0.001
1.918,0.000,0.000,0.000,0.001
1.922,0.000,0.000,0.000,0.211
1.926,0.000,0.000,0.000,0.211
