Time,Throttle,Brake,Steering,Speed
5.742,0.227,0.000,0.000,0.007
5.756,0.227,0.000,0.000,0.005
5.770,0.337,0.000,0.000,0.007
5.783,0.490,0.000,0.000,0.007
5.797,0.667,0.000,0.000,0.014
5.811,0.859,0.000,0.000,0.024
5.826,1.000,0.000,0.000,0.024
5.839,1.000,0.000,0.000,0.032
5.853,1.000,0.000,0.000,0.043
5.867,1.000,0.000,0.000,0.051
5.881,1.000,0.000,0.000,0.071
5.895,1.000,0.000,0.000,0.078
5.909,1.000,0.000,0.000,0.085
5.922,1.000,0.000,0.000,0.098
5.936,1.000,0.000,0.000,0.101
5.950,1.000,0.000,0.000,0.116
5.964,1.000,0.000,0.000,0.121
5.978,1.000,0.000,0.000,0.123
5.992,1.000,0.000,0.000,0.137
6.006,1.000,0.000,0.000,0.145
6.020,1.000,0.000,0.000,0.151
6.034,1.000,0.000,0.000,0.167
6.048,1.000,0.000,0.000,0.168
6.061,1.000,0.000,0.000,0.179
6.075,1.000,0.000,0.000,0.196
6.089,1.000,0.000,0.000,0.190
6.103,1.000,0.000,0.000,0.222
6.118,1.000,0.000,0.000,0.218
6.131,1.000,0.000,0.000,0.233
6.145,1.000,0.000,0.000,0.242
6.159,1.000,0.000,0.000,0.239
6.172,1.000,0.000,0.000,0.261
6.187,1.000,0.000,0.000,0.269
6.200,1.000,0.000,0.000,0.274
6.214,1.000,0.000,0.000,0.287
6.228,1.000,0.000,0.000,0.285
6.242,1.000,0.000,0.000,0.302
6.256,1.000,0.000,0.000,0.307
6.270,1.000,0.000,0.000,0.316
6.284,1.000,0.000,0.000,0.327
6.298,1.000,0.000,0.000,0.337
6.312,1.000,0.000,0.000,0.350
6.325,1.000,0.000,0.000,0.348
6.340,1.000,0.000,0.000,0.358
6.353,1.000,0.000,0.000,0.374
6.367,1.000,0.000,0.000,0.384
6.381,1.000,0.000,0.000,0.390
6.395,1.000,0.000,0.000,0.400
6.409,1.000,0.000,0.000,0.398
6.423,1.000,0.000,0.000,0.417
6.437,1.000,0.000,0.000,0.418
6.450,1.000,0.000,0.000,0.441
6.464,1.000,0.000,0.000,0.445
6.478,1.000,0.000,0.000,0.445
6.492,1.000,0.000,0.000,0.468
6.506,1.000,0.000,0.000,0.467
6.520,1.000,0.000,0.000,0.476
6.534,1.000,0.000,0.000,0.482
6.547,1.000,0.000,0.000,0.498
6.562,1.000,0.000,0.000,0.502
6.575,1.000,0.000,0.000,0.511
6.589,1.000,0.000,0.000,0.522
6.603,1.000,0.000,0.000,0.528
6.617,1.000,0.000,0.000,0.544
6.631,1.000,0.000,0.000,0.547
6.645,1.000,0.000,0.000,0.559
6.659,1.000,0.000,0.000,0.575
6.673,1.000,0.000,0.000,0.580
6.686,1.000,0.000,0.000,0.584
6.701,1.000,0.000,0.000,0.604
6.715,1.000,0.000,0.000,0.608
6.728,1.000,0.000,0.000,0.610
6.742,1.000,0.000,0.000,0.626
6.756,1.000,0.000,0.000,0.634
6.770,1.000,0.000,0.000,0.634
6.784,1.000,0.000,0.000,0.645
6.798,1.000,0.000,0.000,0.664
6.812,1.000,0.000,0.000,0.664
6.826,1.000,0.000,0.000,0.674
6.839,1.000,0.000,0.000,0.678
6.854,1.000,0.000,0.000,0.695
6.867,1.000,0.000,0.000,0.698
6.881,1.000,0.000,0.000,0.714
6.895,1.000,0.000,0.000,0.727
6.909,1.000,0.000,0.000,0.727
6.923,1.000,0.000,0.000,0.752
6.937,1.000,0.000,0.000,0.739
6.950,1.000,0.000,0.000,0.757
6.965,1.000,0.000,0.000,0.765
6.978,1.000,0.000,0.000,0.769
6.992,1.000,0.000,0.000,0.791
7.006,1.000,0.000,0.000,0.799
7.021,1.000,0.000,0.000,0.813
7.034,1.000,0.000,0.000,0.803
7.048,1.000,0.000,0.000,0.821
7.062,1.000,0.000,0.000,0.835
7.075,1.000,0.000,0.000,0.834
7.089,1.000,0.000,0.000,0.840
7.103,1.000,0.000,0.000,0.868
7.117,1.000,0.000,0.000,0.866
7.131,1.000,0.000,0.000,0.881
7.145,1.000,0.000,0.000,0.886
7.159,1.000,0.000,0.000,0.887
7.173,1.000,0.000,0.000,0.896
7.187,1.000,0.000,0.000,0.902
7.201,1.000,0.000,0.000,0.923
7.214,1.000,0.000,0.000,0.927
7.228,1.000,0.000,0.000,0.937
7.242,1.000,0.000,0.000,0.953
7.256,1.000,0.000,0.000,0.954
7.270,1.000,0.000,0.000,0.955
7.284,1.000,0.000,0.000,0.976
7.298,1.000,0.000,0.000,0.979
7.311,1.000,0.000,0.000,0.991
7.326,1.000,0.000,0.000,1.004
7.340,1.000,0.000,0.000,1.006
7.353,1.000,0.000,0.000,1.025
7.367,1.000,0.000,0.000,1.028
7.382,1.000,0.000,0.000,1.040
7.395,1.000,0.000,0.000,1.042
7.409,1.000,0.000,0.000,1.055
7.423,1.000,0.000,0.000,1.066
7.437,1.000,0.000,0.000,1.066
7.450,1.000,0.000,0.000,1.079
7.464,1.000,0.000,0.000,1.086
7.479,1.000,0.000,0.000,1.094
7.492,1.000,0.000,0.000,1.105
7.506,1.000,0.000,0.000,1.114
7.520,1.000,0.000,0.000,1.124
7.534,1.000,0.000,0.000,1.141
7.547,1.000,0.000,0.000,1.140
7.562,1.000,0.000,0.000,1.159
7.576,1.000,0.000,0.000,1.163
7.589,1.000,0.000,0.000,1.166
7.603,1.000,0.000,0.000,1.176
7.617,1.000,0.000,0.000,1.187
7.631,1.000,0.000,0.000,1.195
7.645,1.000,0.000,0.000,1.211
7.659,1.000,0.000,0.000,1.207
7.673,1.000,0.000,0.000,1.230
7.686,1.000,0.000,0.000,1.231
7.700,1.000,0.000,0.000,1.246
7.714,1.000,0.000,0.000,1.251
7.728,1.000,0.000,0.000,1.257
7.742,1.000,0.000,0.000,1.276
7.756,1.000,0.000,0.000,1.272
7.770,1.000,0.000,0.000,1.282
7.783,1.000,0.000,0.000,1.285
7.798,1.000,0.000,0.000,1.292
7.811,1.000,0.000,0.000,1.314
7.826,1.000,0.000,0.000,1.320
7.839,1.000,0.000,0.000,1.323
7.853,1.000,0.000,0.000,1.343
7.867,1.000,0.000,0.000,1.342
7.881,1.000,0.000,0.000,1.360
7.895,1.000,0.000,0.000,1.359
7.909,1.000,0.000,0.000,1.378
7.923,1.000,0.000,0.000,1.376
7.937,1.000,0.000,0.000,1.381
7.950,1.000,0.000,0.000,1.398
7.965,1.000,0.000,0.000,1.411
7.978,1.000,0.000,0.000,1.407
7.992,1.000,0.000,0.000,1.426
8.006,1.000,0.000,0.000,1.435
8.019,1.000,0.000,0.000,1.434
8.033,1.000,0.000,0.000,1.456
8.048,1.000,0.000,0.000,1.455
8.062,1.000,0.000,0.000,1.466
8.075,1.000,0.000,0.000,1.466
8.089,1.000,0.000,0.000,1.483
8.103,1.000,0.000,0.000,1.492
8.117,1.000,0.000,0.000,1.503
8.130,1.000,0.000,0.000,1.512
8.144,1.000,0.000,0.000,1.525
8.159,1.000,0.000,0.000,1.527
8.172,1.000,0.000,0.000,1.533
8.186,1.000,0.000,0.000,1.545
8.200,1.000,0.000,0.000,1.555
8.214,1.000,0.000,0.000,1.566
8.228,1.000,0.000,0.000,1.569
8.241,1.000,0.000,0.000,1.593
8.256,1.000,0.000,0.000,1.595
8.269,1.000,0.000,0.000,1.600
8.283,1.000,0.000,0.000,1.608
8.297,1.000,0.000,0.000,1.623
8.311,1.000,0.000,0.000,1.628
8.325,1.000,0.000,0.000,1.628
8.339,1.000,0.000,0.000,1.648
8.354,1.000,0.000,0.000,1.654
8.367,1.000,0.000,0.000,1.668
8.381,1.000,0.000,0.000,1.681
8.395,1.000,0.000,0.000,1.675
8.408,1.000,0.000,0.000,1.692
8.423,1.000,0.000,0.000,1.693
8.436,1.000,0.000,0.000,1.705
8.450,1.000,0.000,0.000,1.714
8.464,1.000,0.000,0.000,1.730
8.478,1.000,0.000,0.000,1.736
8.493,1.000,0.000,0.000,1.746
8.506,1.000,0.000,0.000,1.750
8.520,1.000,0.000,0.000,1.761
8.534,1.000,0.000,0.000,1.770
8.548,1.000,0.000,0.000,1.774
8.562,1.000,0.000,0.000,1.790
8.576,1.000,0.000,0.000,1.792
8.590,1.000,0.000,0.000,1.796
8.603,1.000,0.000,0.000,1.812
8.618,1.000,0.000,0.000,1.821
8.631,1.000,0.000,0.000,1.832
8.646,1.000,0.000,0.000,1.836
8.659,1.000,0.000,0.000,1.843
8.673,0.961,0.000,0.000,1.852
8.687,0.914,0.000,0.000,1.860
8.701,0.875,0.000,0.000,1.881
8.715,0.875,0.000,0.000,1.881
8.729,0.831,0.000,0.000,1.887
8.743,0.796,0.000,0.000,1.894
8.756,0.765,0.000,0.000,1.904
8.770,0.741,0.000,0.000,1.914
8.784,0.733,0.000,0.000,1.921
8.798,0.733,0.000,0.000,1.922
8.812,0.733,0.000,0.000,1.928
8.826,0.733,0.000,0.000,1.938
8.840,0.733,0.000,0.000,1.933
8.853,0.733,0.000,0.000,1.944
8.868,0.729,0.000,0.000,1.949
8.881,0.725,0.000,0.000,1.957
8.895,0.725,0.000,0.000,1.967
8.909,0.714,0.000,0.000,1.981
8.923,0.702,0.000,0.000,1.983
8.937,0.678,0.000,0.000,1.984
8.951,0.655,0.000,0.000,1.995
8.965,0.635,0.000,0.000,1.999
8.979,0.612,0.000,0.000,2.002
8.993,0.612,0.000,0.000,2.012
9.007,0.588,0.000,0.000,2.011
9.021,0.565,0.000,0.000,2.022
9.034,0.541,0.000,0.000,2.025
9.048,0.518,0.000,0.000,2.035
9.063,0.498,0.000,0.000,2.024
9.076,0.475,0.000,0.000,2.042
9.090,0.475,0.000,0.000,2.045
9.105,0.451,0.000,0.000,2.037
9.118,0.424,0.000,0.000,2.044
9.131,0.388,0.000,0.000,2.049
9.146,0.369,0.000,0.000,2.054
9.159,0.341,0.000,0.000,2.053
9.173,0.341,0.000,0.000,2.052
9.187,0.302,0.000,0.000,2.059
9.201,0.267,0.000,0.000,2.065
9.214,0.243,0.000,0.000,2.063
9.229,0.220,0.000,0.000,2.058
9.243,0.196,0.000,0.000,2.072
9.256,0.165,0.000,0.000,2.077
9.270,0.165,0.000,0.000,2.066
9.284,0.137,0.000,0.000,2.070
9.298,0.114,0.000,0.000,2.076
9.312,0.098,0.000,0.000,2.075
9.326,0.082,0.000,0.000,2.073
9.339,0.075,0.000,0.000,2.079
9.353,0.075,0.000,0.000,2.075
9.367,0.071,0.000,0.000,2.079
9.381,0.071,0.000,0.000,2.071
9.395,0.071,0.000,0.000,2.083
9.408,0.071,0.000,0.000,2.078
9.422,0.082,0.000,0.000,2.065
9.436,0.098,0.000,0.000,2.088
9.449,0.098,0.000,0.000,2.079
9.463,0.125,0.000,0.000,2.073
9.477,0.169,0.000,0.000,2.086
9.492,0.220,0.000,0.000,2.077
9.511,0.310,0.000,0.000,2.084
9.519,0.408,0.000,0.000,2.084
9.533,0.408,0.000,0.000,2.089
9.547,0.514,0.000,0.000,2.094
9.561,0.639,0.000,0.000,2.092
9.575,0.769,0.000,0.000,2.101
9.589,0.886,0.000,0.000,2.100
9.603,1.000,0.000,0.000,2.123
9.617,1.000,0.000,0.000,2.124
9.630,1.000,0.000,0.000,2.132
9.671,1.000,0.000,0.000,2.167

Event Log:
