Time,Throttle,Brake,Steering,Speed
0.000,0.000,0.000,0.000,0.000
0.020,0.000,0.000,0.000,0.325
0.086,0.000,0.000,0.000,0.963
0.099,0.000,0.000,0.000,0.963
0.113,0.000,0.000,0.000,1.071
0.127,0.000,0.000,0.000,1.135
0.141,0.000,0.000,0.000,1.161
0.154,0.000,0.000,0.000,1.161
0.173,0.000,0.000,0.000,1.155
0.182,0.000,0.000,0.000,1.122
0.196,0.000,0.000,0.000,1.122
0.208,0.000,0.000,0.000,1.067
0.224,0.000,0.000,0.000,0.996
0.238,0.000,0.000,0.000,0.996
0.249,0.000,0.000,0.000,0.913
0.268,0.000,0.000,0.000,0.821
0.280,0.000,0.000,0.000,0.821
0.291,0.000,0.000,0.000,0.725
0.306,0.000,0.000,0.000,0.628
0.321,0.000,0.000,0.000,0.532
0.336,0.000,0.000,0.000,0.532
0.347,0.000,0.000,0.000,0.438
0.362,0.000,0.000,0.000,0.350
0.376,0.000,0.000,0.000,0.350
0.388,0.000,0.000,0.000,0.268
0.405,0.000,0.000,0.000,0.194
0.418,0.000,0.000,0.000,0.194
0.432,0.000,0.000,0.000,0.127
0.445,0.000,0.000,0.000,0.068
0.460,0.000,0.000,0.000,0.068
0.473,0.000,0.000,0.000,0.017
0.487,0.000,0.000,0.000,0.026
0.502,0.000,0.000,0.000,0.061
0.515,0.000,0.000,0.000,0.061
0.530,0.000,0.000,0.000,0.088
0.542,0.000,0.000,0.000,0.109
0.557,0.000,0.000,0.000,0.109
0.572,0.000,0.000,0.000,0.124
0.584,0.000,0.000,0.000,0.134
0.598,0.000,0.000,0.000,0.134
0.612,0.000,0.000,0.000,0.138
0.626,0.000,0.000,0.000,0.139
0.641,0.000,0.000,0.000,0.136
0.654,0.000,0.000,0.000,0.136
0.669,0.000,0.000,0.000,0.130
0.681,0.000,0.000,0.000,0.122
0.695,0.000,0.000,0.000,0.122
0.709,0.000,0.000,0.000,0.113
0.723,0.000,0.000,0.000,0.102
0.736,0.000,0.000,0.000,0.102
0.751,0.000,0.000,0.000,0.091
0.765,0.000,0.000,0.000,0.079
0.778,0.000,0.000,0.000,0.079
0.792,0.000,0.000,0.000,0.068
0.806,0.000,0.000,0.000,0.056
0.823,0.000,0.000,0.000,0.046
1.090,0.000,0.000,0.000,0.017
1.108,0.000,0.000,0.000,0.016
1.146,0.000,0.000,0.000,0.015
1.201,0.000,0.000,0.000,0.011
1.231,0.000,0.000,0.000,0.010
1.260,0.000,0.000,0.000,0.007
1.289,0.000,0.000,0.000,0.006
1.317,0.000,0.000,0.000,0.005
1.345,0.000,0.000,0.000,0.003
1.373,0.000,0.000,0.000,0.002
1.402,0.000,0.000,0.000,0.000
1.430,0.000,0.000,0.000,0.000
1.456,0.000,0.000,0.000,0.001
1.483,0.000,0.000,0.000,0.002
1.510,0.000,0.000,0.000,0.002
1.538,0.000,0.000,0.000,0.002
1.570,0.000,0.000,0.000,0.002
1.597,0.000,0.000,0.000,0.002
1.622,0.000,0.000,0.000,0.002
1.648,0.000,0.000,0.000,0.002
1.677,0.000,0.000,0.000,0.001
1.706,0.000,0.000,0.000,0.001
