Time,Throttle,Brake,Steering,Speed
0.000,0.000,0.000,0.000,0.000
0.020,0.000,0.000,0.000,0.150
0.087,0.000,1.000,0.000,0.325
0.099,0.000,1.000,0.000,0.331
0.112,0.000,1.000,0.000,0.328
0.125,0.000,1.000,0.000,0.320
0.140,0.000,1.000,0.000,0.297
0.154,0.000,1.000,0.000,0.282
0.168,0.000,1.000,0.000,0.265
0.181,0.000,1.000,0.000,0.229
0.195,0.000,1.000,0.000,0.210
0.208,0.000,1.000,0.000,0.191
0.221,0.000,1.000,0.000,0.153
0.236,0.000,1.000,0.000,0.135
0.251,0.000,1.000,0.000,0.101
0.263,0.000,1.000,0.000,0.085
0.306,0.000,1.000,0.000,0.033
0.640,0.000,1.000,0.000,0.004
0.661,0.000,1.000,0.000,0.001
0.916,0.000,1.000,0.000,0.001
0.926,0.000,1.000,0.000,0.001
0.982,0.000,1.000,0.000,0.000
1.035,0.000,1.000,0.000,0.000
1.053,0.000,1.000,0.000,0.000
1.065,0.000,1.000,0.000,0.000
1.079,0.000,1.000,0.000,0.000
1.092,0.000,1.000,0.000,0.000
1.106,0.000,1.000,0.000,0.000
1.121,0.000,1.000,0.000,0.000
1.134,0.000,1.000,0.000,0.000
1.148,0.000,1.000,0.000,0.000
1.162,0.000,1.000,0.000,0.000
1.177,0.000,1.000,0.000,0.000
1.191,0.000,1.000,0.000,0.000
1.204,0.000,1.000,0.000,0.000
1.218,0.000,1.000,0.000,0.000
1.232,0.000,1.000,0.000,0.000
1.246,0.000,1.000,0.000,0.000
1.260,0.000,1.000,0.000,0.000
1.273,0.000,1.000,0.000,0.000
1.288,0.000,1.000,0.000,0.000
1.301,0.000,1.000,0.000,0.000
1.315,0.000,1.000,0.000,0.000
1.330,0.000,1.000,0.000,0.000
1.343,0.000,1.000,0.000,0.000
1.357,0.000,1.000,0.000,0.000
1.371,0.000,1.000,0.000,0.000
1.385,0.000,1.000,0.000,0.000
1.399,0.000,1.000,0.000,0.000
1.412,0.000,1.000,0.000,0.000
1.427,0.000,1.000,0.000,0.000
1.440,0.000,1.000,0.000,0.000
1.454,0.000,1.000,0.000,0.000
1.468,0.000,1.000,0.000,0.000
1.482,0.000,1.000,0.000,0.000
1.495,0.000,1.000,0.000,0.000
1.509,0.000,1.000,0.000,0.000
1.524,0.000,1.000,0.000,0.000
1.539,0.000,1.000,0.000,0.000
1.872,0.000,1.000,0.000,0.000
1.889,0.000,0.549,0.000,0.000
1.903,0.000,0.549,0.000,0.000
1.917,0.000,0.549,0.000,0.000
1.931,0.000,0.537,0.000,0.000
1.945,0.000,0.518,0.000,0.000
1.959,0.000,0.498,0.000,0.000
1.973,0.000,0.498,0.000,0.000
1.987,0.000,0.478,0.000,0.000
2.001,0.000,0.459,0.000,0.000
2.016,0.000,0.431,0.000,0.000
2.028,0.000,0.404,0.000,0.000
2.042,0.000,0.373,0.000,0.000
2.056,0.000,0.345,0.000,0.000
2.070,0.000,0.345,0.000,0.000
2.084,0.000,0.318,0.000,0.000
2.098,0.000,0.286,0.000,0.000
2.112,0.000,0.247,0.000,0.000
2.126,0.000,0.200,0.000,0.000
2.139,0.000,0.137,0.000,0.000
2.154,0.000,0.067,0.000,0.000
2.167,0.000,0.067,0.000,0.000
2.182,0.000,0.012,0.000,0.000
2.195,0.000,0.000,0.000,0.000
2.210,0.000,0.000,0.000,0.000
2.223,0.000,0.000,0.000,0.000
2.237,0.000,0.000,0.000,0.000
2.251,0.000,0.000,0.000,0.000
2.265,0.000,0.000,0.000,0.000
2.280,0.000,0.000,0.000,0.000
2.292,0.000,0.000,0.000,0.000
2.308,0.000,0.000,0.000,0.000
2.321,0.000,0.000,0.000,0.000
2.335,0.000,0.000,0.000,0.000
2.349,0.000,0.000,0.000,0.000
2.363,0.000,0.000,0.000,0.000
2.378,0.000,0.000,0.000,0.000
2.391,0.000,0.000,0.000,0.000
2.405,0.000,0.000,0.000,0.000
2.418,0.000,0.000,0.000,0.000
2.432,0.000,0.000,0.000,0.000
2.446,0.000,0.000,0.000,0.000
2.460,0.000,0.000,0.000,0.000
2.475,0.000,0.000,0.000,0.000
2.488,0.000,0.000,0.000,0.000
2.502,0.000,0.000,0.000,0.000
2.516,0.000,0.000,0.000,0.000
2.530,0.000,0.000,0.000,0.000
2.544,0.000,0.000,0.000,0.000
2.558,0.000,0.000,0.000,0.000
2.572,0.000,0.000,0.000,0.000
2.586,0.000,0.000,0.000,0.000
2.600,0.000,0.000,0.000,0.000
2.613,0.000,0.000,0.000,0.000
2.627,0.000,0.000,0.000,0.000
2.641,0.000,0.000,0.000,0.000
2.655,0.000,0.000,0.000,0.000
2.670,0.000,0.000,0.000,0.000
2.682,0.000,0.000,0.000,0.000
2.696,0.000,0.000,0.000,0.000
2.710,0.000,0.000,0.000,0.000
2.724,0.000,0.000,0.000,0.000
2.738,0.000,0.000,0.000,0.000
2.752,0.000,0.000,0.000,0.000
2.768,0.000,0.000,0.000,0.000
2.780,0.000,0.000,0.000,0.000
2.795,0.000,0.000,0.000,0.000
2.807,0.000,0.000,0.000,0.000
2.821,0.000,0.000,0.000,0.000
2.835,0.000,0.000,0.000,0.000
